ID,Name,Category,Price
8147,Item_8147,Automotive,215.7
8148,Item_8148,Automotive,122.48
8149,Item_8149,Beauty,402.53
8150,Item_8150,Beauty,223.34
8151,Item_8151,Toys,178.17
8152,Item_8152,Sports,40.89
8153,Item_8153,Electronics,111.11
8154,Item_8154,Home & Kitchen,114.37
8155,Item_8155,Beauty,347.91
8156,Item_8156,Beauty,379.04
8157,Item_8157,Beauty,84.82
8158,Item_8158,Home & Kitchen,235.7
8159,Item_8159,Beauty,183.14
8160,Item_8160,Automotive,435.93
8161,Item_8161,Electronics,459.97
8162,Item_8162,Electronics,353.08
8163,Item_8163,Home & Kitchen,292.7
8164,Item_8164,Electronics,303.11
8165,Item_8165,Automotive,297.39
8166,Item_8166,Toys,184.6
8167,Item_8167,Books,127.09
8168,Item_8168,Electronics,469.84
8169,Item_8169,Beauty,288.14
8170,Item_8170,Home & Kitchen,70.85
8171,Item_8171,Electronics,403.77
8172,Item_8172,Books,486.89
8173,Item_8173,Home & Kitchen,227.46
8174,Item_8174,Beauty,495.01
8175,Item_8175,Sports,184.18
8176,Item_8176,Sports,226.81
8177,Item_8177,Clothing,372.13
8178,Item_8178,Automotive,411.12
8179,Item_8179,Beauty,260.8
8180,Item_8180,Books,196.22
8181,Item_8181,Clothing,235.37
8182,Item_8182,Clothing,349.13
8183,Item_8183,Toys,460.44
8184,Item_8184,Clothing,415.4
8185,Item_8185,Books,405.33
8186,Item_8186,Home & Kitchen,252.53
8187,Item_8187,Clothing,162.89
8188,Item_8188,Books,361.32
8189,Item_8189,Clothing,73.84
8190,Item_8190,Toys,389.2
8191,Item_8191,Home & Kitchen,81.03
8192,Item_8192,Home & Kitchen,498.65
8193,Item_8193,Home & Kitchen,343.94
8194,Item_8194,Beauty,387.71
8195,Item_8195,Toys,49.75
8196,Item_8196,Beauty,174.46
8197,Item_8197,Toys,335.95
8198,Item_8198,Toys,353.01
8199,Item_8199,Books,35.84
8200,Item_8200,Electronics,393.99
8201,Item_8201,Books,357.95
8202,Item_8202,Electronics,161.12
8203,Item_8203,Electronics,91.53
8204,Item_8204,Beauty,302.96
8205,Item_8205,Home & Kitchen,217.53
8206,Item_8206,Automotive,162.5
8207,Item_8207,Automotive,54.53
8208,Item_8208,Automotive,127.6
8209,Item_8209,Books,146.72
8210,Item_8210,Electronics,199.68
8211,Item_8211,Beauty,233.71
8212,Item_8212,Home & Kitchen,79.63
8213,Item_8213,Sports,319.51
8214,Item_8214,Electronics,446.13
8215,Item_8215,Books,221.02
8216,Item_8216,Clothing,207.86
8217,Item_8217,Toys,166.09
8218,Item_8218,Clothing,374.35
8219,Item_8219,Home & Kitchen,51.9
8220,Item_8220,Electronics,286.45
8221,Item_8221,Home & Kitchen,459.79
8222,Item_8222,Electronics,368.97
8223,Item_8223,Clothing,470.08
8224,Item_8224,Sports,251.19
8225,Item_8225,Clothing,104.45
8226,Item_8226,Beauty,313.42
8227,Item_8227,Books,86.31
8228,Item_8228,Home & Kitchen,70.69
8229,Item_8229,Beauty,410.07
8230,Item_8230,Books,476.39
8231,Item_8231,Home & Kitchen,249.14
8232,Item_8232,Beauty,48.92
8233,Item_8233,Sports,250.46
8234,Item_8234,Electronics,481.8
8235,Item_8235,Automotive,66.25
8236,Item_8236,Automotive,79.84
8237,Item_8237,Books,442.66
8238,Item_8238,Clothing,412.06
8239,Item_8239,Electronics,97.63
8240,Item_8240,Clothing,6.13
8241,Item_8241,Home & Kitchen,199.93
8242,Item_8242,Home & Kitchen,261.87
8243,Item_8243,Automotive,465.22
8244,Item_8244,Automotive,59.3
8245,Item_8245,Beauty,150.3
8246,Item_8246,Toys,32.25
8247,Item_8247,Beauty,439.35
8248,Item_8248,Electronics,175.29
8249,Item_8249,Clothing,8.65
8250,Item_8250,Books,225.21
8251,Item_8251,Home & Kitchen,28.38
8252,Item_8252,Home & Kitchen,29.08
8253,Item_8253,Electronics,392.66
8254,Item_8254,Toys,69.75
8255,Item_8255,Home & Kitchen,250.6
8256,Item_8256,Electronics,235.82
8257,Item_8257,Clothing,199.2
8258,Item_8258,Automotive,342.5
8259,Item_8259,Toys,107.17
8260,Item_8260,Beauty,468.25
8261,Item_8261,Automotive,207.69
8262,Item_8262,Beauty,490.49
8263,Item_8263,Books,23.39
8264,Item_8264,Beauty,146.65
8265,Item_8265,Clothing,302.96
8266,Item_8266,Books,172.53
8267,Item_8267,Beauty,266.7
8268,Item_8268,Beauty,166.41
8269,Item_8269,Automotive,51.26
8270,Item_8270,Home & Kitchen,192.73
8271,Item_8271,Electronics,254.64
8272,Item_8272,Home & Kitchen,483.06
8273,Item_8273,Home & Kitchen,447.86
8274,Item_8274,Home & Kitchen,286.24
8275,Item_8275,Home & Kitchen,450.61
8276,Item_8276,Automotive,34.49
8277,Item_8277,Electronics,306.95
8278,Item_8278,Home & Kitchen,465.77
8279,Item_8279,Beauty,8.08
8280,Item_8280,Electronics,285.86
8281,Item_8281,Books,184.32
8282,Item_8282,Books,402.28
8283,Item_8283,Home & Kitchen,468.32
8284,Item_8284,Toys,474.34
8285,Item_8285,Toys,257.79
8286,Item_8286,Books,332.58
8287,Item_8287,Books,338.54
8288,Item_8288,Electronics,348.65
8289,Item_8289,Toys,331.56
8290,Item_8290,Automotive,345.09
8291,Item_8291,Beauty,49.25
8292,Item_8292,Sports,186.96
8293,Item_8293,Beauty,299.59
8294,Item_8294,Toys,99.15
8295,Item_8295,Toys,162.18
8296,Item_8296,Toys,123.98
8297,Item_8297,Toys,198.53
8298,Item_8298,Books,48.9
8299,Item_8299,Books,106.56
8300,Item_8300,Toys,286.02
8301,Item_8301,Toys,292.37
8302,Item_8302,Home & Kitchen,433.85
8303,Item_8303,Home & Kitchen,181.71
8304,Item_8304,Clothing,270.18
8305,Item_8305,Sports,86.84
8306,Item_8306,Clothing,105.11
8307,Item_8307,Sports,384.71
8308,Item_8308,Sports,403.73
8309,Item_8309,Automotive,23.45
8310,Item_8310,Sports,435.33
8311,Item_8311,Toys,8.75
8312,Item_8312,Beauty,473.37
8313,Item_8313,Toys,113.2
8314,Item_8314,Clothing,198.44
8315,Item_8315,Beauty,261.2
8316,Item_8316,Beauty,376.63
8317,Item_8317,Toys,234.76
8318,Item_8318,Sports,481.66
8319,Item_8319,Home & Kitchen,378.92
8320,Item_8320,Electronics,176.36
8321,Item_8321,Clothing,387.8
8322,Item_8322,Clothing,301.97
8323,Item_8323,Toys,130.74
8324,Item_8324,Toys,368.75
8325,Item_8325,Clothing,471.76
8326,Item_8326,Automotive,391.39
8327,Item_8327,Toys,241.44
8328,Item_8328,Clothing,152.66
8329,Item_8329,Home & Kitchen,217.03
8330,Item_8330,Electronics,354.39
8331,Item_8331,Clothing,284.46
8332,Item_8332,Books,420.32
8333,Item_8333,Clothing,331.26
8334,Item_8334,Sports,166.86
8335,Item_8335,Clothing,484.25
8336,Item_8336,Beauty,424.77
8337,Item_8337,Electronics,411.61
8338,Item_8338,Automotive,433.97
8339,Item_8339,Home & Kitchen,495.96
8340,Item_8340,Clothing,401.09
8341,Item_8341,Electronics,171.21
8342,Item_8342,Toys,220.13
8343,Item_8343,Sports,56.18
8344,Item_8344,Electronics,201.29
8345,Item_8345,Clothing,63.86
8346,Item_8346,Home & Kitchen,138.42
8347,Item_8347,Books,329.36
8348,Item_8348,Home & Kitchen,427.14
8349,Item_8349,Clothing,230.51
8350,Item_8350,Books,33.67
8351,Item_8351,Beauty,113.9
8352,Item_8352,Beauty,230.43
8353,Item_8353,Books,5.65
8354,Item_8354,Beauty,81.22
8355,Item_8355,Beauty,125.95
8356,Item_8356,Clothing,197.91
8357,Item_8357,Toys,272.3
8358,Item_8358,Electronics,490.73
8359,Item_8359,Automotive,384.21
8360,Item_8360,Toys,179.29
8361,Item_8361,Electronics,372.53
8362,Item_8362,Clothing,415.7
8363,Item_8363,Home & Kitchen,435.32
8364,Item_8364,Beauty,108.04
8365,Item_8365,Toys,217.18
8366,Item_8366,Beauty,207.62
8367,Item_8367,Home & Kitchen,377.24
8368,Item_8368,Beauty,13.4
8369,Item_8369,Electronics,472.33
8370,Item_8370,Toys,471.55
8371,Item_8371,Toys,140.34
8372,Item_8372,Toys,148.87
8373,Item_8373,Electronics,53.83
8374,Item_8374,Beauty,182.67
8375,Item_8375,Beauty,255.08
8376,Item_8376,Beauty,206.44
8377,Item_8377,Electronics,417.84
8378,Item_8378,Toys,86.48
8379,Item_8379,Clothing,231.42
8380,Item_8380,Beauty,116.81
8381,Item_8381,Sports,91.07
8382,Item_8382,Beauty,430.84
8383,Item_8383,Books,21.18
8384,Item_8384,Toys,432.24
8385,Item_8385,Electronics,485.36
8386,Item_8386,Toys,452.77
8387,Item_8387,Electronics,61.43
8388,Item_8388,Home & Kitchen,382.44
8389,Item_8389,Books,89.76
8390,Item_8390,Automotive,335.44
8391,Item_8391,Home & Kitchen,30.08
8392,Item_8392,Toys,478.98
8393,Item_8393,Sports,308.37
8394,Item_8394,Clothing,133.01
8395,Item_8395,Toys,317.15
8396,Item_8396,Toys,112.71
8397,Item_8397,Clothing,250.58
8398,Item_8398,Beauty,266.65
8399,Item_8399,Clothing,210.34
8400,Item_8400,Automotive,348.56
8401,Item_8401,Electronics,176.05
8402,Item_8402,Electronics,199.77
8403,Item_8403,Home & Kitchen,400.82
8404,Item_8404,Books,478.84
8405,Item_8405,Clothing,83.74
8406,Item_8406,Automotive,316.36
8407,Item_8407,Clothing,298.63
8408,Item_8408,Clothing,482.37
8409,Item_8409,Automotive,397.7
8410,Item_8410,Books,76.36
8411,Item_8411,Sports,444.49
8412,Item_8412,Toys,493.41
8413,Item_8413,Clothing,318.18
8414,Item_8414,Clothing,187.11
8415,Item_8415,Automotive,304.61
8416,Item_8416,Electronics,84.85
8417,Item_8417,Toys,106.58
8418,Item_8418,Sports,333.01
8419,Item_8419,Books,406.07
8420,Item_8420,Books,258.89
8421,Item_8421,Beauty,82.38
8422,Item_8422,Toys,188.91
8423,Item_8423,Beauty,28.8
8424,Item_8424,Clothing,44.31
8425,Item_8425,Beauty,435.95
8426,Item_8426,Electronics,197.01
8427,Item_8427,Sports,290.7
8428,Item_8428,Toys,308.44
8429,Item_8429,Clothing,261.95
8430,Item_8430,Toys,9.92
8431,Item_8431,Beauty,461.33
8432,Item_8432,Beauty,463.07
8433,Item_8433,Beauty,33.15
8434,Item_8434,Home & Kitchen,290.79
8435,Item_8435,Sports,222.97
8436,Item_8436,Toys,494.58
8437,Item_8437,Electronics,211.87
8438,Item_8438,Electronics,120.4
8439,Item_8439,Books,198.81
8440,Item_8440,Automotive,235.3
8441,Item_8441,Electronics,160.32
8442,Item_8442,Books,391.98
8443,Item_8443,Electronics,383.64
8444,Item_8444,Clothing,371.83
8445,Item_8445,Books,34.6
8446,Item_8446,Books,446.95
8447,Item_8447,Books,27.23
8448,Item_8448,Sports,451.15
8449,Item_8449,Toys,130.98
8450,Item_8450,Beauty,272.7
8451,Item_8451,Clothing,131.82
8452,Item_8452,Beauty,443.81
8453,Item_8453,Electronics,126.01
8454,Item_8454,Sports,476.14
8455,Item_8455,Clothing,98.1
8456,Item_8456,Clothing,339.46
8457,Item_8457,Books,222.71
8458,Item_8458,Electronics,121.4
8459,Item_8459,Beauty,22.66
8460,Item_8460,Home & Kitchen,488.55
8461,Item_8461,Automotive,200.89
8462,Item_8462,Automotive,335.6
8463,Item_8463,Clothing,366.21
8464,Item_8464,Sports,496.86
8465,Item_8465,Clothing,143.46
8466,Item_8466,Sports,493.54
8467,Item_8467,Books,68.46
8468,Item_8468,Books,200.01
8469,Item_8469,Beauty,497.41
8470,Item_8470,Books,447.72
8471,Item_8471,Toys,213.48
8472,Item_8472,Home & Kitchen,406.23
8473,Item_8473,Toys,73.15
8474,Item_8474,Clothing,415.97
8475,Item_8475,Electronics,159.15
8476,Item_8476,Electronics,212.01
8477,Item_8477,Books,254.78
8478,Item_8478,Beauty,138.67
8479,Item_8479,Automotive,437.91
8480,Item_8480,Electronics,277.22
8481,Item_8481,Home & Kitchen,388.64
8482,Item_8482,Automotive,174.08
8483,Item_8483,Sports,11.29
8484,Item_8484,Toys,381.34
8485,Item_8485,Beauty,433.95
8486,Item_8486,Automotive,105.57
8487,Item_8487,Automotive,144.61
8488,Item_8488,Automotive,427.22
8489,Item_8489,Home & Kitchen,95.04
8490,Item_8490,Home & Kitchen,44.0
8491,Item_8491,Clothing,27.37
8492,Item_8492,Electronics,248.46
8493,Item_8493,Toys,329.68
8494,Item_8494,Books,236.53
8495,Item_8495,Toys,147.91
8496,Item_8496,Automotive,205.33
8497,Item_8497,Beauty,411.68
8498,Item_8498,Automotive,30.58
8499,Item_8499,Automotive,199.85
8500,Item_8500,Home & Kitchen,289.07
8501,Item_8501,Home & Kitchen,308.87
8502,Item_8502,Home & Kitchen,355.81
8503,Item_8503,Clothing,80.66
8504,Item_8504,Automotive,198.74
8505,Item_8505,Beauty,358.02
8506,Item_8506,Home & Kitchen,379.5
8507,Item_8507,Toys,398.09
8508,Item_8508,Beauty,399.8
8509,Item_8509,Beauty,65.57
8510,Item_8510,Automotive,444.43
8511,Item_8511,Home & Kitchen,187.63
8512,Item_8512,Electronics,424.59
8513,Item_8513,Automotive,150.73
8514,Item_8514,Books,216.23
8515,Item_8515,Sports,136.89
8516,Item_8516,Electronics,32.51
8517,Item_8517,Sports,289.25
8518,Item_8518,Automotive,285.29
8519,Item_8519,Automotive,156.41
8520,Item_8520,Clothing,141.9
8521,Item_8521,Clothing,202.95
8522,Item_8522,Electronics,174.45
8523,Item_8523,Books,127.54
8524,Item_8524,Beauty,91.56
8525,Item_8525,Books,49.59
8526,Item_8526,Electronics,64.7
8527,Item_8527,Beauty,341.56
8528,Item_8528,Electronics,487.38
8529,Item_8529,Electronics,62.41
8530,Item_8530,Beauty,487.12
8531,Item_8531,Beauty,301.29
8532,Item_8532,Home & Kitchen,330.02
8533,Item_8533,Clothing,496.77
8534,Item_8534,Sports,333.31
8535,Item_8535,Clothing,106.89
8536,Item_8536,Home & Kitchen,472.96
8537,Item_8537,Home & Kitchen,30.13
8538,Item_8538,Books,343.97
8539,Item_8539,Toys,339.37
8540,Item_8540,Home & Kitchen,53.24
8541,Item_8541,Toys,261.41
8542,Item_8542,Home & Kitchen,250.29
8543,Item_8543,Automotive,219.74
8544,Item_8544,Automotive,85.16
8545,Item_8545,Automotive,420.88
8546,Item_8546,Beauty,53.85
8547,Item_8547,Automotive,483.53
8548,Item_8548,Books,93.59
8549,Item_8549,Books,259.18
8550,Item_8550,Toys,372.45
8551,Item_8551,Toys,220.98
8552,Item_8552,Beauty,72.19
8553,Item_8553,Toys,355.55
8554,Item_8554,Books,156.14
8555,Item_8555,Home & Kitchen,485.66
8556,Item_8556,Books,367.39
8557,Item_8557,Home & Kitchen,6.17
8558,Item_8558,Home & Kitchen,99.2
8559,Item_8559,Home & Kitchen,282.95
8560,Item_8560,Automotive,256.87
8561,Item_8561,Automotive,27.9
8562,Item_8562,Home & Kitchen,332.32
8563,Item_8563,Sports,37.57
8564,Item_8564,Clothing,316.09
8565,Item_8565,Books,188.63
8566,Item_8566,Toys,423.44
8567,Item_8567,Automotive,9.19
8568,Item_8568,Sports,55.46
8569,Item_8569,Sports,115.19
8570,Item_8570,Electronics,221.97
8571,Item_8571,Home & Kitchen,324.87
8572,Item_8572,Beauty,182.87
8573,Item_8573,Clothing,308.55
8574,Item_8574,Books,267.9
8575,Item_8575,Toys,405.16
8576,Item_8576,Automotive,104.79
8577,Item_8577,Sports,272.24
8578,Item_8578,Electronics,299.72
8579,Item_8579,Electronics,439.58
8580,Item_8580,Home & Kitchen,292.81
8581,Item_8581,Clothing,152.67
8582,Item_8582,Automotive,183.78
8583,Item_8583,Books,433.93
8584,Item_8584,Automotive,162.45
8585,Item_8585,Beauty,499.67
8586,Item_8586,Electronics,323.78
8587,Item_8587,Home & Kitchen,406.05
8588,Item_8588,Home & Kitchen,12.05
8589,Item_8589,Clothing,97.73
8590,Item_8590,Automotive,409.5
8591,Item_8591,Books,106.17
8592,Item_8592,Sports,456.05
8593,Item_8593,Toys,24.96
8594,Item_8594,Sports,353.09
8595,Item_8595,Toys,61.62
8596,Item_8596,Home & Kitchen,199.92
8597,Item_8597,Sports,208.98
8598,Item_8598,Electronics,469.26
8599,Item_8599,Automotive,420.07
8600,Item_8600,Home & Kitchen,478.89
8601,Item_8601,Toys,168.23
8602,Item_8602,Beauty,78.86
8603,Item_8603,Sports,293.89
8604,Item_8604,Electronics,240.91
8605,Item_8605,Automotive,316.34
8606,Item_8606,Electronics,207.95
8607,Item_8607,Electronics,59.18
8608,Item_8608,Home & Kitchen,19.23
8609,Item_8609,Clothing,435.22
8610,Item_8610,Electronics,6.79
8611,Item_8611,Beauty,367.89
8612,Item_8612,Automotive,298.78
8613,Item_8613,Sports,147.3
8614,Item_8614,Books,462.07
8615,Item_8615,Home & Kitchen,263.72
8616,Item_8616,Sports,306.26
8617,Item_8617,Automotive,16.66
8618,Item_8618,Books,403.13
8619,Item_8619,Toys,150.94
8620,Item_8620,Toys,239.27
8621,Item_8621,Automotive,435.38
8622,Item_8622,Clothing,111.52
8623,Item_8623,Toys,161.79
8624,Item_8624,Toys,357.12
8625,Item_8625,Automotive,115.27
8626,Item_8626,Sports,264.01
8627,Item_8627,Books,417.76
8628,Item_8628,Sports,101.05
8629,Item_8629,Beauty,137.69
8630,Item_8630,Home & Kitchen,338.1
8631,Item_8631,Automotive,438.06
8632,Item_8632,Books,419.84
8633,Item_8633,Beauty,84.69
8634,Item_8634,Toys,372.55
8635,Item_8635,Automotive,485.97
8636,Item_8636,Beauty,374.19
8637,Item_8637,Books,44.51
8638,Item_8638,Automotive,447.64
8639,Item_8639,Sports,304.27
8640,Item_8640,Home & Kitchen,449.8
8641,Item_8641,Books,36.76
8642,Item_8642,Home & Kitchen,359.79
8643,Item_8643,Toys,411.66
8644,Item_8644,Electronics,265.31
8645,Item_8645,Beauty,40.86
8646,Item_8646,Electronics,37.27
8647,Item_8647,Electronics,215.37
8648,Item_8648,Toys,28.69
8649,Item_8649,Sports,322.19
8650,Item_8650,Sports,393.53
8651,Item_8651,Clothing,386.4
8652,Item_8652,Books,222.52
8653,Item_8653,Home & Kitchen,134.79
8654,Item_8654,Books,277.89
8655,Item_8655,Toys,117.74
8656,Item_8656,Toys,390.27
8657,Item_8657,Clothing,170.36
8658,Item_8658,Electronics,304.72
8659,Item_8659,Books,85.88
8660,Item_8660,Home & Kitchen,235.1
8661,Item_8661,Clothing,65.26
8662,Item_8662,Books,414.66
8663,Item_8663,Toys,360.16
8664,Item_8664,Books,409.28
8665,Item_8665,Toys,150.66
8666,Item_8666,Sports,170.58
8667,Item_8667,Toys,281.26
8668,Item_8668,Beauty,136.7
8669,Item_8669,Home & Kitchen,484.63
8670,Item_8670,Toys,178.8
8671,Item_8671,Toys,156.67
8672,Item_8672,Beauty,318.37
8673,Item_8673,Automotive,444.44
8674,Item_8674,Beauty,294.5
8675,Item_8675,Automotive,139.76
8676,Item_8676,Clothing,410.94
8677,Item_8677,Electronics,163.89
8678,Item_8678,Toys,326.85
8679,Item_8679,Home & Kitchen,394.5
8680,Item_8680,Clothing,118.09
8681,Item_8681,Books,209.48
8682,Item_8682,Toys,130.1
8683,Item_8683,Clothing,323.46
8684,Item_8684,Clothing,284.46
8685,Item_8685,Sports,75.99
8686,Item_8686,Clothing,226.76
8687,Item_8687,Home & Kitchen,188.09
8688,Item_8688,Books,354.09
8689,Item_8689,Toys,192.48
8690,Item_8690,Automotive,58.09
8691,Item_8691,Books,245.22
8692,Item_8692,Electronics,437.65
8693,Item_8693,Home & Kitchen,37.98
8694,Item_8694,Books,443.88
8695,Item_8695,Toys,416.57
8696,Item_8696,Home & Kitchen,462.86
8697,Item_8697,Sports,484.25
8698,Item_8698,Automotive,175.14
8699,Item_8699,Home & Kitchen,62.15
8700,Item_8700,Home & Kitchen,296.69
8701,Item_8701,Clothing,498.79
8702,Item_8702,Home & Kitchen,71.68
8703,Item_8703,Automotive,10.79
8704,Item_8704,Electronics,351.14
8705,Item_8705,Sports,35.48
8706,Item_8706,Electronics,186.41
8707,Item_8707,Home & Kitchen,169.54
8708,Item_8708,Home & Kitchen,135.63
8709,Item_8709,Home & Kitchen,68.3
8710,Item_8710,Electronics,60.04
8711,Item_8711,Toys,44.9
8712,Item_8712,Beauty,19.2
8713,Item_8713,Clothing,489.54
8714,Item_8714,Clothing,155.11
8715,Item_8715,Home & Kitchen,211.83
8716,Item_8716,Toys,182.88
8717,Item_8717,Toys,357.87
8718,Item_8718,Sports,145.73
8719,Item_8719,Electronics,430.28
8720,Item_8720,Books,198.04
8721,Item_8721,Home & Kitchen,317.14
8722,Item_8722,Sports,191.06
8723,Item_8723,Books,474.56
8724,Item_8724,Home & Kitchen,254.17
8725,Item_8725,Home & Kitchen,236.85
8726,Item_8726,Clothing,294.73
8727,Item_8727,Toys,113.57
8728,Item_8728,Automotive,44.25
8729,Item_8729,Beauty,313.01
8730,Item_8730,Sports,460.35
8731,Item_8731,Books,179.91
8732,Item_8732,Home & Kitchen,28.8
8733,Item_8733,Books,395.6
8734,Item_8734,Clothing,47.91
8735,Item_8735,Home & Kitchen,241.42
8736,Item_8736,Books,227.58
8737,Item_8737,Toys,92.85
8738,Item_8738,Beauty,31.82
8739,Item_8739,Toys,74.79
8740,Item_8740,Books,421.78
8741,Item_8741,Beauty,6.34
8742,Item_8742,Sports,480.63
8743,Item_8743,Books,144.04
8744,Item_8744,Sports,277.64
8745,Item_8745,Books,81.99
8746,Item_8746,Sports,371.83
8747,Item_8747,Electronics,69.76
8748,Item_8748,Toys,352.43
8749,Item_8749,Books,58.85
8750,Item_8750,Beauty,100.64
8751,Item_8751,Toys,78.74
8752,Item_8752,Books,288.12
8753,Item_8753,Electronics,88.77
8754,Item_8754,Clothing,368.05
8755,Item_8755,Electronics,24.56
8756,Item_8756,Beauty,458.17
8757,Item_8757,Beauty,127.85
8758,Item_8758,Automotive,170.13
8759,Item_8759,Electronics,328.37
8760,Item_8760,Toys,88.5
8761,Item_8761,Home & Kitchen,497.03
8762,Item_8762,Beauty,405.41
8763,Item_8763,Toys,412.37
8764,Item_8764,Clothing,459.52
8765,Item_8765,Electronics,260.69
8766,Item_8766,Clothing,422.81
8767,Item_8767,Clothing,440.13
8768,Item_8768,Clothing,476.1
8769,Item_8769,Clothing,29.76
8770,Item_8770,Beauty,268.36
8771,Item_8771,Clothing,106.22
8772,Item_8772,Clothing,142.92
8773,Item_8773,Toys,296.37
8774,Item_8774,Sports,73.84
8775,Item_8775,Automotive,256.14
8776,Item_8776,Home & Kitchen,467.36
8777,Item_8777,Home & Kitchen,42.01
8778,Item_8778,Books,90.65
8779,Item_8779,Books,485.5
8780,Item_8780,Home & Kitchen,274.81
8781,Item_8781,Sports,40.87
8782,Item_8782,Clothing,442.11
8783,Item_8783,Clothing,259.67
8784,Item_8784,Beauty,476.19
8785,Item_8785,Sports,334.58
8786,Item_8786,Toys,339.9
8787,Item_8787,Sports,300.05
8788,Item_8788,Automotive,374.47
8789,Item_8789,Clothing,289.65
8790,Item_8790,Home & Kitchen,365.09
8791,Item_8791,Electronics,492.61
8792,Item_8792,Automotive,16.23
8793,Item_8793,Home & Kitchen,454.49
8794,Item_8794,Electronics,60.04
8795,Item_8795,Toys,189.92
8796,Item_8796,Beauty,138.39
8797,Item_8797,Electronics,398.21
8798,Item_8798,Clothing,283.45
8799,Item_8799,Home & Kitchen,6.92
8800,Item_8800,Toys,193.23
8801,Item_8801,Electronics,83.61
8802,Item_8802,Electronics,22.85
8803,Item_8803,Automotive,414.26
8804,Item_8804,Beauty,163.31
8805,Item_8805,Home & Kitchen,113.92
8806,Item_8806,Beauty,282.01
8807,Item_8807,Clothing,375.39
8808,Item_8808,Automotive,35.1
8809,Item_8809,Home & Kitchen,226.64
8810,Item_8810,Toys,136.36
8811,Item_8811,Home & Kitchen,318.7
8812,Item_8812,Home & Kitchen,211.69
8813,Item_8813,Electronics,48.72
8814,Item_8814,Automotive,321.68
8815,Item_8815,Clothing,474.55
8816,Item_8816,Beauty,451.82
8817,Item_8817,Toys,208.03
8818,Item_8818,Automotive,300.96
8819,Item_8819,Beauty,116.73
8820,Item_8820,Sports,330.16
8821,Item_8821,Electronics,322.33
8822,Item_8822,Automotive,480.15
8823,Item_8823,Sports,111.86
8824,Item_8824,Home & Kitchen,58.44
8825,Item_8825,Clothing,390.2
8826,Item_8826,Electronics,324.75
8827,Item_8827,Home & Kitchen,135.02
8828,Item_8828,Books,289.44
8829,Item_8829,Automotive,229.76
8830,Item_8830,Automotive,384.73
8831,Item_8831,Home & Kitchen,305.1
8832,Item_8832,Clothing,425.2
8833,Item_8833,Books,467.91
8834,Item_8834,Beauty,391.91
8835,Item_8835,Toys,328.23
8836,Item_8836,Sports,135.95
8837,Item_8837,Books,351.25
8838,Item_8838,Electronics,477.85
8839,Item_8839,Toys,99.98
8840,Item_8840,Toys,317.81
8841,Item_8841,Electronics,34.86
8842,Item_8842,Beauty,443.71
8843,Item_8843,Clothing,188.72
8844,Item_8844,Home & Kitchen,95.47
8845,Item_8845,Home & Kitchen,414.5
8846,Item_8846,Beauty,17.47
8847,Item_8847,Clothing,10.42
8848,Item_8848,Home & Kitchen,31.7
8849,Item_8849,Beauty,463.56
8850,Item_8850,Clothing,328.02
8851,Item_8851,Books,231.52
8852,Item_8852,Clothing,206.1
8853,Item_8853,Sports,92.14
8854,Item_8854,Beauty,204.9
8855,Item_8855,Books,288.15
8856,Item_8856,Electronics,85.08
8857,Item_8857,Toys,199.45
8858,Item_8858,Clothing,128.82
8859,Item_8859,Electronics,177.09
8860,Item_8860,Sports,431.91
8861,Item_8861,Automotive,57.34
8862,Item_8862,Electronics,359.02
8863,Item_8863,Beauty,216.51
8864,Item_8864,Sports,205.33
8865,Item_8865,Electronics,142.3
8866,Item_8866,Electronics,68.17
8867,Item_8867,Home & Kitchen,236.57
8868,Item_8868,Electronics,420.52
8869,Item_8869,Electronics,269.01
8870,Item_8870,Home & Kitchen,469.97
8871,Item_8871,Automotive,151.45
8872,Item_8872,Automotive,154.32
8873,Item_8873,Electronics,286.34
8874,Item_8874,Clothing,237.83
8875,Item_8875,Sports,288.48
8876,Item_8876,Books,247.13
8877,Item_8877,Sports,19.03
8878,Item_8878,Toys,455.42
8879,Item_8879,Home & Kitchen,284.18
8880,Item_8880,Clothing,198.2
8881,Item_8881,Clothing,239.92
8882,Item_8882,Home & Kitchen,95.13
8883,Item_8883,Beauty,475.26
8884,Item_8884,Clothing,463.84
8885,Item_8885,Toys,309.71
8886,Item_8886,Sports,231.24
8887,Item_8887,Automotive,82.36
8888,Item_8888,Books,259.45
8889,Item_8889,Beauty,363.23
8890,Item_8890,Sports,317.84
8891,Item_8891,Clothing,289.14
8892,Item_8892,Home & Kitchen,464.21
8893,Item_8893,Beauty,63.98
8894,Item_8894,Toys,89.65
8895,Item_8895,Toys,241.33
8896,Item_8896,Beauty,480.52
8897,Item_8897,Beauty,455.12
8898,Item_8898,Clothing,135.72
8899,Item_8899,Sports,234.99
8900,Item_8900,Electronics,304.85
8901,Item_8901,Sports,29.63
8902,Item_8902,Clothing,289.23
8903,Item_8903,Clothing,340.96
8904,Item_8904,Electronics,12.09
8905,Item_8905,Clothing,146.92
8906,Item_8906,Sports,147.67
8907,Item_8907,Electronics,151.72
8908,Item_8908,Clothing,262.87
8909,Item_8909,Books,158.15
8910,Item_8910,Automotive,205.88
8911,Item_8911,Toys,473.57
8912,Item_8912,Beauty,440.14
8913,Item_8913,Automotive,336.36
8914,Item_8914,Home & Kitchen,409.96
8915,Item_8915,Clothing,414.46
8916,Item_8916,Toys,150.6
8917,Item_8917,Home & Kitchen,295.51
